epoch trainingError testError 
1 0.01845497541124381 0.018457443932066674 
2 0.01815831370801682 0.01816336191471658 
3 0.017458173722801517 0.017488041254069265 
4 0.016851967541629664 0.016916933525176918 
5 0.01641130998296752 0.016486055803330468 
6 0.016057419901318683 0.016137921659336148 
7 0.015694936149363868 0.015785568999586667 
8 0.015349659092323288 0.01544455273761901 
9 0.014915880833643739 0.015020918914523042 
10 0.014288401938784424 0.014425179720023709 
11 0.01387258519325181 0.014035138525443075 
12 0.013620112931008966 0.01379707609444595 
13 0.013455744426967661 0.013644610745237517 
14 0.013338096932099997 0.013539134927411359 
15 0.013244301915205788 0.013457755025289625 
16 0.013163050979058321 0.013388560145857861 
17 0.013089412935520307 0.0133258730083756 
18 0.013021539402071474 0.01326722667591757 
19 0.012958374307770075 0.013211374616863161 
20 0.012898841197130929 0.01315734260664544 
21 0.012841947668533589 0.013104307443078169 
22 0.012786873694204936 0.013051789471853658 
23 0.01273354293570179 0.013000330089303774 
24 0.012682645063868679 0.012951270032970096 
25 0.012634685290336912 0.012905476495440353 
26 0.01258984873844913 0.01286318258050394 
27 0.012548213967653635 0.012824349205573595 
28 0.01250980966472801 0.012788872405933134 
29 0.01247458558806123 0.012756626097313034 
30 0.012442410900628134 0.012727447313514918 
31 0.012413105915133235 0.01270113055648164 
32 0.012386469702869265 0.012677440875234263 
33 0.012362282950761139 0.012656122044710828 
34 0.012340298845893107 0.012636895578753464 
35 0.012320242157195502 0.012619465159587144 
36 0.012301822785104591 0.012603532339088732 
37 0.012284757262326761 0.012588817392027185 
38 0.012268789331045672 0.012575076895025785 
39 0.01225370519337897 0.012562113611750919 
40 0.012239342463643645 0.012549779006294627 
41 0.012225592227916278 0.012537971073801548 
42 0.012212393692788598 0.012526629126422651 
43 0.012199722431444602 0.012515725226400267 
44 0.012187575376493332 0.012505252537158151 
45 0.012175956680960642 0.012495213094804445 
46 0.012164867583908326 0.01248560818284211 
47 0.012154301284865046 0.012476432960696844 
48 0.012144241961706836 0.012467674988491632 
49 0.012134666262376626 0.012459315226390856 
50 0.01212554575534619 0.012451330081705942 
51 0.012116849384927715 0.012443693566983058 
52 0.012108545493809249 0.012436379119045512 
53 0.01210060329059312 0.01242936093270098 
54 0.012092993790787565 0.012422614813963609 
55 0.012085690321672943 0.012416118627654595 
56 0.012078668701917606 0.012409852442656962 
57 0.01207190720435069 0.012403798479161612 
58 0.012065386393206489 0.012397940945303705 
59 0.012059088903184606 0.012392265826109198 
60 0.012052999203977822 0.012386760664188595 
61 0.012047103374892355 0.012381414353501171 
62 0.0120413889010831 0.012376216955518689 
63 0.012035844495002097 0.012371159540139466 
64 0.012030459942466851 0.012366234050161271 
65 0.012025225970890728 0.012361433186638281 
66 0.012020134136661254 0.012356750312087193 
67 0.012015176728726458 0.012352179368667325 
68 0.012010346685800847 0.012347714808826194 
69 0.012005637524997788 0.012343351536305287 
70 0.012001043280080847 0.012339084855773352 
71 0.011996558447853212 0.012334910429671612 
72 0.011992177941464333 0.012330824241109095 
73 0.011987897049627013 0.01232682256185759 
74 0.011983711400901048 0.01232290192465437 
75 0.01197961693233223 0.012319059099153828 
76 0.011975609861841425 0.01231529107097342 
77 0.011971686663842726 0.012311595023362064 
78 0.01196784404764226 0.012307968321091085 
79 0.011964078938228269 0.012304408496223575 
80 0.0119603884591146 0.01230091323546764 
