0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52
1.0000000000000002,0.0,1.0,0.8445052439580485,0.5515570934256057,0.1321100917431188,0.3739376770538243,0.9721518987341762,0.2397179788484136,0.3063311049941015,0.6114495782748551,0.1990562355863047,0.0,0.7503226459498444,0.9831402497579442,0.9801314386970188,0.9405289711053356,0.9743138714114966,0.930924721189591,0.987621205814796,0.9830529288959842,0.976015063709987,0.9797743808824512,0.9938584998362268,0.02832416553869188,0.032436498805203884,0.1092451705641062,0.018002234254912597,0.014444367958514004,0.0693846734616836,0.05545856013145728,0.1836185481645045,0.1184893863762416,0.2505213588967374,0.7277548640172626,0.5823678310330488,0.4665700769992953,0.4144794509637574,0.43634388640926,0.453435163910553,0.8414864581146337,0.3249156219864995,0.8525004183500817,0.5297862150041364,0.1371744479116659,0.4980727837012562,0.1535900744018771,0.2974691716702176,0.0,0.4105634884077998,0.5979381443298969,0.3863636363636363,1.0
0.05447154471544713,1.0,0.029218407596785956,0.94984040127679,0.0,0.8201834862385322,0.00424929178470268,0.9708860759493668,0.1656874265569916,0.3039716869838773,0.2836008953321178,0.5282880965052332,0.5286956272647847,0.11202773489890422,0.8675455252856654,0.8869056913770512,0.374331142027213,0.7641657082290327,0.19688661710037147,0.887558001510737,0.86962217037128,0.9504945064989672,0.9452640010680196,0.9414919751064528,0.0,0.006482874590671706,0.0,0.0,0.0010268236157957994,0.0,0.0,0.0489465452203514,0.013361569102001702,0.1176589303733602,0.5921614282226084,0.4859387390750994,0.3656655458547988,0.3519195248715722,0.3677972059144171,0.430342060127504,0.5929456225068235,0.3545081967213115,0.6935015380317637,0.5396873775416902,0.1636311809889582,0.453146118035741,0.1557927175736832,0.2982295679371023,0.1262355899708686,0.453400890526639,0.6237113402061856,0.05681818181818171,0.06122448979591827
0.7398373983739834,0.6683221000354735,0.7384952520087654,0.8059735522115824,0.7584775086505191,0.1174311926605495,0.5651558073654392,0.9734177215189872,0.2479435957696818,0.3047581596539521,0.6389469471250057,0.63859499733901,0.5828212950629484,0.036111040817875806,0.6433732172521874,0.6667662414371356,0.8809815012994956,0.6245450240173194,0.6402184014869887,0.7306725862892907,0.6476319128904171,0.8175170472203434,0.8199385888792472,0.8089993449066493,0.027748178440802906,0.01900610673510922,0.0781474599446061,0.0479327037536703,0.011673665129299404,0.0742166855417138,0.05792338502618871,0.1392032385684055,0.0809761508596783,0.1910528086108308,0.4692804066955616,0.3681795281506385,0.4341893493699928,0.2206838950241473,0.2185401794083174,0.3179961813533543,0.18983833718244797,0.6379580520732884,0.4445018368856432,0.5385814429398703,0.1334163466154585,0.09638584372027797,0.1553548628612301,0.2713717979067582,0.7432960685207779,0.2888070013818517,0.7731958762886597,0.5340909090909091,0.06122448979591827
0.7455284552845531,0.6656615821213197,0.7341124908692475,0.8018695850433197,0.766089965397924,0.1266055045871557,0.5325779036827196,0.9670886075949364,0.2079905992949466,0.3134093590247739,0.9331169119935964,0.5388965761930103,0.5004941348343575,0.2928233418528734,0.9970022710667678,0.9819611251043838,0.8445191866687051,0.9940193491644678,0.8973513011152415,0.983828947571259,0.9967388486361836,0.8734209612255718,0.884587143715373,0.9931624631509992,0.7548310917835441,0.545070360208868,0.0585141815377064,0.1926953294305091,0.027913540304261006,0.2802944507361268,0.7995275752285098,0.1020103045358358,0.0577824837392225,0.2458795829128826,0.4851702624527476,0.3996416353333484,0.4154642382942864,0.2150074074390421,0.2207452531133349,0.3140221999288048,0.4967037581356288,0.5495419479267118,0.4536447702158321,0.3333391387643139,0.2103486557849256,0.5945837713370374,0.0870328157066172,0.1492887425484753,0.2050145656449966,0.10425303239674488,0.5979381443298969,0.5340909090909091,0.8571428571428572
0.001626016260162566,0.9960979070592408,0.008035062089116085,0.943000455996352,0.01799307958477503,0.9834862385321106,0.0,0.8797468354430373,0.011750881316098388,0.0,0.6174975170839448,0.4445414227425935,0.4683825319755367,0.2217906217577245,0.9993525380705636,0.9868018167869484,0.3027824491667941,1.0,0.8354089219330854,0.8725277096918405,0.9983489568409132,0.9581908923054424,0.944162605967559,0.974697019325254,0.9698326757480633,0.7071200991238161,0.0650352347228552,0.3106774187640785,0.1835604965466602,0.03280483201208001,0.973708534456198,0.005336277486429203,0.004739575455049605,0.004507231752438612,0.1811448852937798,0.2091372278840456,0.0,0.07788355777227479,0.10371115706926409,0.2619203262030355,0.1867730422002939,0.0750964320154292,0.0,0.11277920494622717,0.1449006841094576,0.22848776092506368,0.04561042294759779,0.1622908013572356,0.2900430744715284,0.0,0.0,0.05681818181818171,0.06122448979591827
0.9357723577235773,0.6363958850656262,0.8130021913805696,0.8383492932056544,0.570242214532872,0.0,0.905099150141643,0.979746835443038,0.2831962397179781,0.3126228863546993,0.5253553905219313,0.060784105020400825,0.5284951087812773,0.8853278335906065,0.9886367461375036,1.0,0.9938847271059472,0.983447218275714,1.0,1.0,0.9857273459140092,0.9719383557887424,0.9775048394633205,0.9998771699967246,0.04851251331970158,1.0,1.0,1.0000000000000002,1.0,1.0,0.06572866385950488,1.0,1.0,1.0,0.5529664506882161,0.4541484114782274,0.3789202305764062,0.3410931579493441,0.3544695153382828,0.4142260768259926,0.5508293092588704,0.3822926711668275,0.7024462935996745,0.5390429747028345,0.1638412145943352,0.4547729889372776,0.1557960599760683,0.2981076175924133,0.1227248960486018,0.6121602947950253,0.6701030927835052,0.5340909090909091,0.8571428571428572
0.902439024390244,0.6347995743171337,0.7772096420745068,0.8362973096215232,0.5730103806228374,0.1688073394495415,0.920679886685552,0.8607594936708862,0.1410105757931834,0.011797090051120812,0.3028712885963742,0.000588965761930127,0.467995817757344,0.9992408330591898,0.985082635546254,0.9994059459716348,0.9554349487845896,0.98303227115892,0.9952602230483272,0.9894865035687308,0.9813200158281824,0.9972212573810352,0.9968293171350378,0.999222076645922,0.028266566828902995,0.2231834675635012,0.1217613855485046,0.1050405035009431,0.1130194350749179,0.13439033597584,0.04724247714901919,0.1556030913607508,0.1370947410880855,0.1183989236461487,1.0,1.0,0.07699853915497962,1.0,1.0,1.0,1.0,0.4128194310511088,0.6450631742635562,0.5146253319980842,1.0,0.7743905491315011,1.0,1.0,0.4317655553619002,1.0,0.08762886597938141,0.5340909090909091,0.8571428571428572
0.6504065040650409,0.6683221000354735,0.7399561723886048,0.8007295941632468,0.8062283737024223,0.1100917431192654,0.6232294617563738,0.0,0.9999999999999996,1.0000000000000002,1.0,0.7608728046833422,0.5731534396081296,0.3758635523951718,0.18226350314523942,0.08960710963861152,0.0,0.2654443767900232,0.2008131970260223,0.5751437512525243,0.2241188751074542,0.0,0.0,0.0,0.02528583359732739,0.01398353836622701,0.0895067138800266,0.04820130270491349,0.009436451664716197,0.0793884484711211,0.06839889082879741,0.1808354034409788,0.1588766197751223,0.250050454086781,0.0,0.0,0.3477488409141285,0.0,0.0,0.0,0.18971236615578418,0.7364693828351014,0.06049092758530161,0.0,0.0,0.0,0.0,0.2075523131110968,0.4876378756566989,0.2528788576692768,0.5567010309278351,0.5340909090909091,0.8571428571428572
0.7276422764227639,0.6700957786449095,0.7348429510591672,0.8084815321477429,0.7439446366782008,0.1559633027522933,0.6048158640226631,0.9518987341772148,0.232667450058754,0.3126228863546993,0.8052207942366701,0.7293170125953521,0.5678110542975408,0.2055444492243844,0.3329003720431086,0.5386983767049351,0.7667787800030577,0.1768080644070089,0.5715148698884758,0.0,0.3495708652284853,0.7645198442441637,0.8046859355183233,0.4867343596462495,0.028381764248480823,0.020643419771661176,0.0790590050134978,0.0489643679073089,0.012241573162616703,0.0738391845979615,0.06213412755468822,0.130784800809642,0.0732113144758735,0.1974436596030945,0.5937504137983269,0.4622097037715126,0.8188677763968816,0.3121547784725269,0.2946318680805934,0.3469984790136241,0.5783749737560362,0.8645732883317263,0.697980718256072,0.262628989419602,0.2944446111377821,0.85973869950443,0.071106268341433,0.1373770632922289,0.0285337250703383,0.5840626439428835,0.5721649484536082,0.5340909090909091,0.8571428571428572
0.0,0.9976942178077332,0.0,0.9443684450524396,0.00761245674740485,0.9926605504587158,0.0056657223796037215,0.8645569620253166,0.0,0.003932363350373613,0.6099375935725828,0.4636863579918395,0.4814878471476245,0.1876913733329959,0.998980296961285,0.9855763681912922,0.23551444733221227,0.9999323455787834,0.8197490706319701,0.8614438329556491,0.9979532522821236,0.9547357452331768,0.9392897670382484,0.972649852603996,0.8275206635371368,0.5950084078237011,0.050695929600673095,0.2625676838834525,0.1529623000848993,0.023744809362023306,0.8258190407723116,0.0,0.0,0.0,0.953390286107446,0.9453455629228752,0.0720091981225277,0.8091054275665552,0.819794318845203,0.89195171677292,0.7341591433970186,0.3007774831243974,0.5725060779804552,0.454155962903296,0.8226191190590495,0.6334284427091152,0.1105065076574438,0.0,0.057864203371261996,0.6483955166589899,0.04639175257731948,0.09090909090909088,0.0
