epoch trainingSuccess testSuccess 
96 0.0 0.0 
97 0.0 0.0 
98 0.0 0.0 
99 0.0 0.0 
100 0.0 0.0 
101 0.0 0.0 
102 0.0 0.0 
103 0.0 0.0 
104 0.0 0.0 
105 0.0 0.0 
106 0.0 0.0 
107 0.0 0.0 
108 0.0 0.0 
109 0.0 0.0 
110 0.0 0.0 
111 0.0 0.0 
112 0.0 0.0 
113 0.0 0.0 
114 0.0 0.0 
115 0.0 0.0 
116 0.0 0.0 
117 0.0 0.0 
118 0.0 0.0 
119 0.0 0.0 
120 0.0 0.0 
121 0.0 0.0 
122 0.0 0.0 
123 0.0 0.0 
124 0.0 0.0 
125 0.0 0.0 
126 0.0 0.0 
127 0.0 0.0 
128 0.0 0.0 
129 0.0 0.0 
130 0.0 0.0 
131 0.0 0.0 
132 0.0 0.0 
133 0.0 0.0 
134 0.0 0.0 
135 0.0 0.0 
136 0.0 0.0 
137 0.0 0.0 
138 0.0 0.0 
139 0.0 0.0 
140 0.0 0.0 
141 0.0 0.0 
142 0.0 0.0 
143 0.0 0.0 
144 0.0 0.0 
145 0.0 0.0 
146 0.0 0.0 
147 0.0 0.0 
148 0.0 0.0 
149 0.0 0.0 
150 0.0 0.0 
151 0.0 0.0 
152 0.0 0.0 
153 0.0 0.0 
154 0.0 0.0 
155 0.0 0.0 
156 0.0 0.0 
157 0.0 0.0 
158 0.0 0.0 
159 0.0 0.0 
160 0.0 0.0 
161 0.0 0.0 
162 0.0 0.0 
163 0.0 0.0 
164 0.0 0.0 
165 0.0 0.0 
166 0.0 0.0 
167 0.0 0.0 
168 0.0 0.0 
169 0.0 0.0 
170 0.0 0.0 
171 0.0 0.0 
172 0.0 0.0 
173 0.0 0.0 
174 0.0 0.0 
175 0.0 0.0 
176 0.0 0.0 
177 0.0 0.0 
178 0.0 0.0 
179 0.0 0.0 
180 0.0 0.0 
181 0.0 0.0 
182 0.0 0.0 
183 0.0 0.0 
184 0.0 0.0 
185 0.0 0.0 
186 0.0 0.0 
187 0.0 0.0 
188 0.0 0.0 
189 0.0 0.0 
190 0.0 0.0 
191 0.0 0.0 
192 0.0 0.0 
193 0.0 0.0 
194 0.0 0.0 
195 0.0 0.0 
196 0.0 0.0 
197 0.0 0.0 
198 0.0 0.0 
199 0.0 0.0 
200 0.0 0.0 
201 0.0 0.0 
202 0.0 0.0 
203 0.0 0.0 
204 0.0 0.0 
205 0.0 0.0 
206 0.0 0.0 
207 0.0 0.0 
208 0.0 0.0 
209 0.0 0.0 
210 0.0 0.0 
211 0.0 0.0 
212 0.0 0.0 
213 0.0 0.0 
214 0.0 0.0 
215 0.0 0.0 
216 0.0 0.0 
217 0.0 0.0 
218 0.0 0.0 
219 0.0 0.0 
220 0.0 0.0 
221 0.0 0.0 
222 0.0 0.0 
223 0.0 0.0 
224 0.0 0.0 
225 0.0 0.0 
226 0.0 0.0 
227 0.0 0.0 
228 0.0 0.0 
229 0.0 0.0 
230 0.0 0.0 
231 0.0 0.0 
232 0.0 0.0 
233 0.0 0.0 
234 0.0 0.0 
235 0.0 0.0 
236 0.0 0.0 
237 0.0 0.0 
238 0.0 0.0 
239 0.0 0.0 
240 0.0 0.0 
241 0.0 0.0 
242 0.0 0.0 
243 0.0 0.0 
244 0.0 0.0 
245 0.0 0.0 
246 0.0 0.0 
247 0.0 0.0 
248 0.0 0.0 
249 0.0 0.0 
250 0.0 0.0 
251 0.0 0.0 
252 0.0 0.0 
253 0.0 0.0 
254 0.0 0.0 
255 0.0 0.0 
256 0.0 0.0 
257 0.0 0.0 
258 0.0 0.0 
259 0.0 0.0 
260 0.0 0.0 
261 0.0 0.0 
262 0.0 0.0 
263 0.0 0.0 
264 0.0 0.0 
265 0.0 0.0 
266 0.0 0.0 
267 0.0 0.0 
268 0.0 0.0 
269 0.0 0.0 
270 0.0 0.0 
271 0.0 0.0 
272 0.0 0.0 
273 0.0 0.0 
274 0.0 0.0 
275 0.0 0.0 
276 0.0 0.0 
277 0.0 0.0 
278 0.0 0.0 
279 0.0 0.0 
280 0.0 0.0 
281 0.0 0.0 
282 0.0 0.0 
283 0.0 0.0 
284 0.0 0.0 
285 0.0 0.0 
286 0.0 0.0 
287 0.0 0.0 
288 0.0 0.0 
289 0.0 0.0 
290 0.0 0.0 
291 0.0 0.0 
292 0.0 0.0 
293 0.0 0.0 
294 0.0 0.0 
295 0.0 0.0 
296 0.0 0.0 
297 0.0 0.0 
298 0.0 0.0 
299 0.0 0.0 
300 0.0 0.0 
301 0.0 0.0 
302 0.0 0.0 
303 0.0 0.0 
304 0.0 0.0 
305 0.0 0.0 
306 0.0 0.0 
307 0.0 0.0 
308 0.0 0.0 
309 0.0 0.0 
310 0.0 0.0 
311 25.0 25.0 
312 25.0 25.0 
313 25.0 25.0 
314 25.0 25.0 
315 25.0 25.0 
316 25.0 25.0 
317 25.0 25.0 
318 25.0 25.0 
319 25.0 25.0 
320 25.0 25.0 
321 25.0 25.0 
322 25.0 25.0 
323 25.0 25.0 
324 25.0 25.0 
325 25.0 25.0 
326 25.0 25.0 
327 25.0 25.0 
328 25.0 25.0 
329 25.0 25.0 
330 25.0 25.0 
331 25.0 25.0 
332 25.0 25.0 
333 25.0 25.0 
334 25.0 25.0 
335 25.0 25.0 
336 25.0 25.0 
337 25.0 25.0 
338 25.0 25.0 
339 25.0 25.0 
340 25.0 25.0 
341 25.0 25.0 
342 25.0 25.0 
343 25.0 25.0 
344 25.0 25.0 
345 25.0 25.0 
346 25.0 25.0 
347 25.0 25.0 
348 25.0 25.0 
349 25.0 25.0 
350 25.0 25.0 
351 25.0 25.0 
352 25.0 25.0 
353 25.0 25.0 
354 25.0 25.0 
355 25.0 25.0 
356 25.0 25.0 
357 25.0 25.0 
358 25.0 25.0 
359 25.0 25.0 
360 25.0 25.0 
361 25.0 25.0 
362 25.0 25.0 
363 25.0 25.0 
364 25.0 25.0 
365 25.0 25.0 
366 25.0 25.0 
367 25.0 25.0 
368 25.0 25.0 
369 25.0 25.0 
370 50.0 50.0 
371 50.0 50.0 
372 50.0 50.0 
373 50.0 50.0 
374 50.0 50.0 
375 50.0 50.0 
376 50.0 50.0 
377 50.0 50.0 
378 50.0 50.0 
379 50.0 50.0 
380 50.0 50.0 
381 50.0 50.0 
382 50.0 50.0 
383 50.0 50.0 
384 50.0 50.0 
385 50.0 50.0 
386 50.0 50.0 
387 50.0 50.0 
388 50.0 50.0 
389 50.0 50.0 
390 50.0 50.0 
391 50.0 50.0 
392 50.0 50.0 
393 50.0 50.0 
394 50.0 50.0 
395 50.0 50.0 
396 50.0 50.0 
397 50.0 50.0 
398 50.0 50.0 
399 50.0 50.0 
400 50.0 50.0 
401 50.0 50.0 
402 50.0 50.0 
403 50.0 50.0 
404 50.0 50.0 
405 50.0 50.0 
406 50.0 50.0 
407 50.0 50.0 
408 50.0 50.0 
409 50.0 50.0 
410 50.0 50.0 
411 50.0 50.0 
412 50.0 50.0 
413 50.0 50.0 
414 50.0 50.0 
415 50.0 50.0 
416 50.0 50.0 
417 50.0 50.0 
418 50.0 50.0 
419 50.0 50.0 
420 50.0 50.0 
421 50.0 50.0 
422 50.0 50.0 
423 50.0 50.0 
424 50.0 50.0 
425 50.0 50.0 
426 50.0 50.0 
427 50.0 50.0 
428 50.0 50.0 
429 50.0 50.0 
430 50.0 50.0 
431 50.0 50.0 
432 50.0 50.0 
433 50.0 50.0 
434 50.0 50.0 
435 50.0 50.0 
436 50.0 50.0 
437 50.0 50.0 
438 50.0 50.0 
439 50.0 50.0 
440 50.0 50.0 
441 50.0 50.0 
442 50.0 50.0 
443 50.0 50.0 
444 50.0 50.0 
445 50.0 50.0 
446 50.0 50.0 
447 50.0 50.0 
448 50.0 50.0 
449 50.0 50.0 
450 50.0 50.0 
451 50.0 50.0 
452 50.0 50.0 
453 50.0 50.0 
454 50.0 50.0 
455 50.0 50.0 
456 50.0 50.0 
457 50.0 50.0 
458 50.0 50.0 
459 50.0 50.0 
460 50.0 50.0 
461 50.0 50.0 
462 50.0 50.0 
463 50.0 50.0 
464 50.0 50.0 
465 50.0 50.0 
466 50.0 50.0 
467 50.0 50.0 
468 50.0 50.0 
469 50.0 50.0 
470 50.0 50.0 
471 50.0 50.0 
472 50.0 50.0 
473 50.0 50.0 
474 50.0 50.0 
475 50.0 50.0 
476 50.0 50.0 
477 50.0 50.0 
478 50.0 50.0 
479 50.0 50.0 
480 50.0 50.0 
481 50.0 50.0 
482 50.0 50.0 
483 50.0 50.0 
484 50.0 50.0 
485 50.0 50.0 
486 50.0 50.0 
487 50.0 50.0 
488 50.0 50.0 
489 50.0 50.0 
490 50.0 50.0 
491 50.0 50.0 
492 50.0 50.0 
493 50.0 50.0 
494 50.0 50.0 
495 50.0 50.0 
496 50.0 50.0 
497 50.0 50.0 
498 50.0 50.0 
499 50.0 50.0 
500 50.0 50.0 
501 50.0 50.0 
502 50.0 50.0 
503 50.0 50.0 
504 50.0 50.0 
505 50.0 50.0 
506 50.0 50.0 
507 50.0 50.0 
508 50.0 50.0 
509 50.0 50.0 
510 50.0 50.0 
511 50.0 50.0 
512 50.0 50.0 
513 50.0 50.0 
514 50.0 50.0 
515 50.0 50.0 
516 50.0 50.0 
517 50.0 50.0 
518 50.0 50.0 
519 50.0 50.0 
520 50.0 50.0 
521 50.0 50.0 
522 50.0 50.0 
523 50.0 50.0 
524 50.0 50.0 
525 50.0 50.0 
526 50.0 50.0 
527 50.0 50.0 
528 50.0 50.0 
529 50.0 50.0 
530 50.0 50.0 
531 50.0 50.0 
532 50.0 50.0 
533 50.0 50.0 
534 50.0 50.0 
535 50.0 50.0 
536 50.0 50.0 
537 50.0 50.0 
538 50.0 50.0 
539 50.0 50.0 
540 50.0 50.0 
541 50.0 50.0 
542 50.0 50.0 
543 50.0 50.0 
544 50.0 50.0 
545 50.0 50.0 
546 50.0 50.0 
547 50.0 50.0 
548 50.0 50.0 
549 50.0 50.0 
550 50.0 50.0 
551 50.0 50.0 
552 50.0 50.0 
553 50.0 50.0 
554 50.0 50.0 
555 50.0 50.0 
556 50.0 50.0 
557 50.0 50.0 
558 50.0 50.0 
559 50.0 50.0 
560 50.0 50.0 
561 50.0 50.0 
562 50.0 50.0 
563 50.0 50.0 
564 50.0 50.0 
565 50.0 50.0 
566 50.0 50.0 
567 50.0 50.0 
568 50.0 50.0 
569 50.0 50.0 
570 50.0 50.0 
571 50.0 50.0 
572 50.0 50.0 
573 50.0 50.0 
574 50.0 50.0 
575 50.0 50.0 
576 50.0 50.0 
577 50.0 50.0 
578 50.0 50.0 
579 50.0 50.0 
580 50.0 50.0 
581 50.0 50.0 
582 50.0 50.0 
583 50.0 50.0 
584 50.0 50.0 
585 50.0 50.0 
586 50.0 50.0 
587 50.0 50.0 
588 50.0 50.0 
589 50.0 50.0 
590 50.0 50.0 
591 50.0 50.0 
592 50.0 50.0 
593 50.0 50.0 
594 50.0 50.0 
595 50.0 50.0 
596 50.0 50.0 
597 50.0 50.0 
598 50.0 50.0 
599 50.0 50.0 
600 50.0 50.0 
